Date,Country,Cases
01/04/2020,Indonesia,0.5
02/04/2020,Indonesia,0.4
03/04/2020,Indonesia,0.7
04/04/2020,Indonesia,0.4
05/04/2020,Indonesia,0.7
06/04/2020,Indonesia,0.8
07/04/2020,Indonesia,0.9
08/04/2020,Indonesia,0.8
09/04/2020,Indonesia,1.2
10/04/2020,Indonesia,0.8
11/04/2020,Indonesia,1.2
12/04/2020,Indonesia,1.4
13/04/2020,Indonesia,1.1
14/04/2020,Indonesia,1.0
15/04/2020,Indonesia,1.1
16/04/2020,Indonesia,1.4
17/04/2020,Indonesia,1.5
18/04/2020,Indonesia,1.2
19/04/2020,Indonesia,1.2
20/04/2020,Indonesia,0.7
21/04/2020,Indonesia,1.4
22/04/2020,Indonesia,1.0
23/04/2020,Indonesia,1.3
24/04/2020,Indonesia,1.6
25/04/2020,Indonesia,1.4
26/04/2020,Indonesia,1.0
27/04/2020,Indonesia,0.8
28/04/2020,Indonesia,1.5
29/04/2020,Indonesia,0.9
30/04/2020,Indonesia,1.3
01/05/2020,Indonesia,1.6
02/05/2020,Indonesia,1.1
03/05/2020,Indonesia,1.3
04/05/2020,Indonesia,1.4
05/05/2020,Indonesia,1.8
06/05/2020,Indonesia,1.3
07/05/2020,Indonesia,1.2
08/05/2020,Indonesia,1.2
09/05/2020,Indonesia,1.9
10/05/2020,Indonesia,1.4
11/05/2020,Indonesia,0.8
12/05/2020,Indonesia,1.8
13/05/2020,Indonesia,2.5
14/05/2020,Indonesia,2.1
15/05/2020,Indonesia,1.8
16/05/2020,Indonesia,1.9
17/05/2020,Indonesia,1.8
18/05/2020,Indonesia,1.8
19/05/2020,Indonesia,1.8
20/05/2020,Indonesia,2.5
21/05/2020,Indonesia,3.5
22/05/2020,Indonesia,2.3
23/05/2020,Indonesia,3.4
24/05/2020,Indonesia,1.9
25/05/2020,Indonesia,1.7
26/05/2020,Indonesia,1.5
27/05/2020,Indonesia,2.5
28/05/2020,Indonesia,2.5
29/05/2020,Indonesia,2.5
30/05/2020,Indonesia,2.0
31/05/2020,Indonesia,2.5
01/06/2020,Indonesia,1.7
02/06/2020,Indonesia,2.2
03/06/2020,Indonesia,2.5
04/06/2020,Indonesia,2.1
05/06/2020,Indonesia,2.6
06/06/2020,Indonesia,3.6
07/06/2020,Indonesia,2.4
08/06/2020,Indonesia,3.1
09/06/2020,Indonesia,3.8
10/06/2020,Indonesia,4.5
11/06/2020,Indonesia,3.6
12/06/2020,Indonesia,4.0
13/06/2020,Indonesia,3.7
14/06/2020,Indonesia,3.1
15/06/2020,Indonesia,3.7
16/06/2020,Indonesia,4.0
17/06/2020,Indonesia,3.7
18/06/2020,Indonesia,4.8
19/06/2020,Indonesia,3.8
20/06/2020,Indonesia,4.5
21/06/2020,Indonesia,3.1
22/06/2020,Indonesia,3.5
23/06/2020,Indonesia,3.8
24/06/2020,Indonesia,4.0
25/06/2020,Indonesia,4.3
26/06/2020,Indonesia,4.5
27/06/2020,Indonesia,5.0
28/06/2020,Indonesia,4.3
29/06/2020,Indonesia,3.9
30/06/2020,Indonesia,4.7
01/07/2020,Indonesia,5.0
02/07/2020,Indonesia,5.9
03/07/2020,Indonesia,4.7
04/07/2020,Indonesia,5.3
05/07/2020,Indonesia,5.8
06/07/2020,Indonesia,4.4
07/07/2020,Indonesia,4.6
08/07/2020,Indonesia,6.7
09/07/2020,Indonesia,9.6
10/07/2020,Indonesia,5.8
11/07/2020,Indonesia,6.1
12/07/2020,Indonesia,6.1
13/07/2020,Indonesia,4.7
14/07/2020,Indonesia,5.8
15/07/2020,Indonesia,5.5
16/07/2020,Indonesia,5.7
17/07/2020,Indonesia,5.3
18/07/2020,Indonesia,6.4
19/07/2020,Indonesia,5.9
20/07/2020,Indonesia,6.1
21/07/2020,Indonesia,6.0
22/07/2020,Indonesia,6.8
23/07/2020,Indonesia,6.9
24/07/2020,Indonesia,6.4
25/07/2020,Indonesia,6.8
26/07/2020,Indonesia,5.4
27/07/2020,Indonesia,5.5
28/07/2020,Indonesia,6.3
29/07/2020,Indonesia,8.6
30/07/2020,Indonesia,6.9
31/07/2020,Indonesia,7.4
01/08/2020,Indonesia,5.7
02/08/2020,Indonesia,5.5
03/08/2020,Indonesia,6.1
04/08/2020,Indonesia,7.0
05/08/2020,Indonesia,6.6
06/08/2020,Indonesia,6.8
07/08/2020,Indonesia,9.0
08/08/2020,Indonesia,8.3
09/08/2020,Indonesia,6.9
10/08/2020,Indonesia,6.1
11/08/2020,Indonesia,6.1
12/08/2020,Indonesia,7.0
13/08/2020,Indonesia,7.6
14/08/2020,Indonesia,8.4
15/08/2020,Indonesia,8.5
16/08/2020,Indonesia,7.6
17/08/2020,Indonesia,6.6
18/08/2020,Indonesia,6.1
19/08/2020,Indonesia,6.9
20/08/2020,Indonesia,8.2
21/08/2020,Indonesia,8.0
22/08/2020,Indonesia,7.6
23/08/2020,Indonesia,7.4
24/08/2020,Indonesia,6.8
25/08/2020,Indonesia,8.9
26/08/2020,Indonesia,8.4
27/08/2020,Indonesia,9.9
28/08/2020,Indonesia,10.9
29/08/2020,Indonesia,12.0
30/08/2020,Indonesia,10.4
31/08/2020,Indonesia,10.0
01/09/2020,Indonesia,10.1
02/09/2020,Indonesia,11.2
03/09/2020,Indonesia,13.1
04/09/2020,Indonesia,11.9
05/09/2020,Indonesia,11.4
06/09/2020,Indonesia,12.5
07/09/2020,Indonesia,10.5
08/09/2020,Indonesia,11.1
09/09/2020,Indonesia,12.0
10/09/2020,Indonesia,14.0
11/09/2020,Indonesia,13.6
12/09/2020,Indonesia,13.8
13/09/2020,Indonesia,13.2
14/09/2020,Indonesia,11.4
15/09/2020,Indonesia,12.7
16/09/2020,Indonesia,14.4
17/09/2020,Indonesia,13.2
18/09/2020,Indonesia,14.1
19/09/2020,Indonesia,15.1
20/09/2020,Indonesia,14.5
21/09/2020,Indonesia,15.2
22/09/2020,Indonesia,14.8
23/09/2020,Indonesia,16.2
24/09/2020,Indonesia,16.8
25/09/2020,Indonesia,17.5
26/09/2020,Indonesia,16.3
27/09/2020,Indonesia,14.1
28/09/2020,Indonesia,12.7
29/09/2020,Indonesia,14.5
30/09/2020,Indonesia,15.6
01/10/2020,Indonesia,15.2
02/10/2020,Indonesia,15.7
03/10/2020,Indonesia,14.5
04/10/2020,Indonesia,14.5
05/10/2020,Indonesia,13.1
06/10/2020,Indonesia,14.7
07/10/2020,Indonesia,16.5
08/10/2020,Indonesia,17.6
09/10/2020,Indonesia,14.9
10/10/2020,Indonesia,15.6
11/10/2020,Indonesia,16.3
12/10/2020,Indonesia,11.9
13/10/2020,Indonesia,14.2
14/10/2020,Indonesia,15.0
15/10/2020,Indonesia,16.0
16/10/2020,Indonesia,15.6
17/10/2020,Indonesia,15.6
18/10/2020,Indonesia,14.9
19/10/2020,Indonesia,12.2
20/10/2020,Indonesia,13.1
21/10/2020,Indonesia,15.5
22/10/2020,Indonesia,16.1
23/10/2020,Indonesia,15.9
24/10/2020,Indonesia,14.8
25/10/2020,Indonesia,13.5
26/10/2020,Indonesia,11.7
27/10/2020,Indonesia,12.8
28/10/2020,Indonesia,14.6
29/10/2020,Indonesia,12.9
30/10/2020,Indonesia,10.5
31/10/2020,Indonesia,11.4
01/11/2020,Indonesia,9.8
02/11/2020,Indonesia,9.5
03/11/2020,Indonesia,10.8
04/11/2020,Indonesia,12.2
05/11/2020,Indonesia,14.8
06/11/2020,Indonesia,13.7
07/11/2020,Indonesia,15.5
08/11/2020,Indonesia,14.1
09/11/2020,Indonesia,10.4
10/11/2020,Indonesia,13.7
11/11/2020,Indonesia,13.7
12/11/2020,Indonesia,15.1
13/11/2020,Indonesia,19.8
14/11/2020,Indonesia,19.1
15/11/2020,Indonesia,14.9
16/11/2020,Indonesia,12.8
17/11/2020,Indonesia,13.8
18/11/2020,Indonesia,15.5
19/11/2020,Indonesia,17.4
20/11/2020,Indonesia,17.4
21/11/2020,Indonesia,18.1
22/11/2020,Indonesia,15.8
23/11/2020,Indonesia,16.1
24/11/2020,Indonesia,15.2
25/11/2020,Indonesia,20.1
26/11/2020,Indonesia,17.8
27/11/2020,Indonesia,21.2
28/11/2020,Indonesia,19.7
29/11/2020,Indonesia,22.7
30/11/2020,Indonesia,16.8
01/12/2020,Indonesia,18.5
02/12/2020,Indonesia,20.1
03/12/2020,Indonesia,30.4
04/12/2020,Indonesia,21.1
05/12/2020,Indonesia,21.9
06/12/2020,Indonesia,22.1
07/12/2020,Indonesia,20.9
08/12/2020,Indonesia,19.2
09/12/2020,Indonesia,22.0
10/12/2020,Indonesia,21.9
11/12/2020,Indonesia,22.9
12/12/2020,Indonesia,23.2
13/12/2020,Indonesia,22.5
14/12/2020,Indonesia,19.9
15/12/2020,Indonesia,22.2
16/12/2020,Indonesia,24.4
17/12/2020,Indonesia,26.7
18/12/2020,Indonesia,24.3
19/12/2020,Indonesia,28.1
20/12/2020,Indonesia,25.3
21/12/2020,Indonesia,24.9
22/12/2020,Indonesia,23.0
23/12/2020,Indonesia,27.3
24/12/2020,Indonesia,26.1
25/12/2020,Indonesia,26.3
26/12/2020,Indonesia,24.5
27/12/2020,Indonesia,23.7
28/12/2020,Indonesia,21.2
29/12/2020,Indonesia,28.7
30/12/2020,Indonesia,29.0
31/12/2020,Indonesia,29.3
01/01/2021,Indonesia,29.3
02/01/2021,Indonesia,26.1
03/01/2021,Indonesia,25.0
04/01/2021,Indonesia,24.5
05/01/2021,Indonesia,27.0
06/01/2021,Indonesia,32.1
07/01/2021,Indonesia,33.8
08/01/2021,Indonesia,38.5
09/01/2021,Indonesia,36.5
10/01/2021,Indonesia,35.0
11/01/2021,Indonesia,31.6
12/01/2021,Indonesia,36.5
13/01/2021,Indonesia,40.9
14/01/2021,Indonesia,41.9
15/01/2021,Indonesia,46.5
16/01/2021,Indonesia,51.6
17/01/2021,Indonesia,41.0
18/01/2021,Indonesia,33.0
19/01/2021,Indonesia,37.6
20/01/2021,Indonesia,45.6
21/01/2021,Indonesia,42.5
22/01/2021,Indonesia,49.5
23/01/2021,Indonesia,44.3
24/01/2021,Indonesia,42.8
25/01/2021,Indonesia,36.3
26/01/2021,Indonesia,47.5
27/01/2021,Indonesia,43.4
28/01/2021,Indonesia,49.7
29/01/2021,Indonesia,50.1
30/01/2021,Indonesia,52.7
31/01/2021,Indonesia,43.6
01/02/2021,Indonesia,39.9
02/02/2021,Indonesia,37.7
03/02/2021,Indonesia,43.5
04/02/2021,Indonesia,41.5
05/02/2021,Indonesia,42.6
06/02/2021,Indonesia,44.1
07/02/2021,Indonesia,39.3
08/02/2021,Indonesia,29.9
09/02/2021,Indonesia,31.6
10/02/2021,Indonesia,31.9
11/02/2021,Indonesia,30.6
12/02/2021,Indonesia,35.8
13/02/2021,Indonesia,32.1
14/02/2021,Indonesia,24.6
15/02/2021,Indonesia,23.5
16/02/2021,Indonesia,36.4
17/02/2021,Indonesia,35.2
18/02/2021,Indonesia,32.8
19/02/2021,Indonesia,38.5
20/02/2021,Indonesia,29.2
21/02/2021,Indonesia,26.5
22/02/2021,Indonesia,37.0
23/02/2021,Indonesia,35.5
24/02/2021,Indonesia,27.3
25/02/2021,Indonesia,30.8
26/02/2021,Indonesia,29.9
27/02/2021,Indonesia,22.5
28/02/2021,Indonesia,20.2
01/03/2021,Indonesia,24.2
02/03/2021,Indonesia,20.7
03/03/2021,Indonesia,24.7
04/03/2021,Indonesia,26.4
05/03/2021,Indonesia,25.3
06/03/2021,Indonesia,20.9
07/03/2021,Indonesia,21.1
08/03/2021,Indonesia,25.0
09/03/2021,Indonesia,23.2
10/03/2021,Indonesia,20.4
11/03/2021,Indonesia,18.7
12/03/2021,Indonesia,23.3
13/03/2021,Indonesia,16.7
14/03/2021,Indonesia,17.1
15/03/2021,Indonesia,20.3
16/03/2021,Indonesia,19.7
17/03/2021,Indonesia,24.8
18/03/2021,Indonesia,23.8
19/03/2021,Indonesia,22.8
20/03/2021,Indonesia,20.5
21/03/2021,Indonesia,16.0
22/03/2021,Indonesia,20.8
23/03/2021,Indonesia,19.2
24/03/2021,Indonesia,19.0
25/03/2021,Indonesia,22.2
26/03/2021,Indonesia,18.1
27/03/2021,Indonesia,16.2
28/03/2021,Indonesia,14.8
29/03/2021,Indonesia,18.2
30/03/2021,Indonesia,17.0
31/03/2021,Indonesia,21.6
01/04/2021,Indonesia,22.3
02/04/2021,Indonesia,19.3
03/04/2021,Indonesia,15.8
04/04/2021,Indonesia,24.4
05/04/2021,Indonesia,13.5
06/04/2021,Indonesia,16.5
07/04/2021,Indonesia,17.6
08/04/2021,Indonesia,20.0
09/04/2021,Indonesia,19.1
10/04/2021,Indonesia,17.1
11/04/2021,Indonesia,15.0
12/04/2021,Indonesia,17.5
13/04/2021,Indonesia,20.7
14/04/2021,Indonesia,20.5
15/04/2021,Indonesia,22.4
16/04/2021,Indonesia,19.5
17/04/2021,Indonesia,18.3
18/04/2021,Indonesia,16.6
19/04/2021,Indonesia,18.0
20/04/2021,Indonesia,20.1
21/04/2021,Indonesia,20.8
22/04/2021,Indonesia,22.7
23/04/2021,Indonesia,19.7
24/04/2021,Indonesia,16.5
25/04/2021,Indonesia,16.0
26/04/2021,Indonesia,21.6
27/04/2021,Indonesia,16.9
28/04/2021,Indonesia,19.0
29/04/2021,Indonesia,21.2
30/04/2021,Indonesia,20.0
01/05/2021,Indonesia,16.4
02/05/2021,Indonesia,15.9
03/05/2021,Indonesia,17.2
04/05/2021,Indonesia,15.9
05/05/2021,Indonesia,19.2
06/05/2021,Indonesia,20.5
07/05/2021,Indonesia,23.0
08/05/2021,Indonesia,22.3
09/05/2021,Indonesia,14.2
10/05/2021,Indonesia,17.8
11/05/2021,Indonesia,18.2
12/05/2021,Indonesia,16.7
13/05/2021,Indonesia,12.5
14/05/2021,Indonesia,9.6
15/05/2021,Indonesia,8.7
16/05/2021,Indonesia,11.2
17/05/2021,Indonesia,15.6
18/05/2021,Indonesia,15.2
19/05/2021,Indonesia,17.7
20/05/2021,Indonesia,21.0
21/05/2021,Indonesia,20.9
22/05/2021,Indonesia,19.2
23/05/2021,Indonesia,19.2
24/05/2021,Indonesia,21.4
25/05/2021,Indonesia,18.4
26/05/2021,Indonesia,18.3
27/05/2021,Indonesia,22.8
28/05/2021,Indonesia,21.3
29/05/2021,Indonesia,23.8
30/05/2021,Indonesia,22.2
31/05/2021,Indonesia,20.6
01/06/2021,Indonesia,17.5
02/06/2021,Indonesia,19.0
03/06/2021,Indonesia,19.4
04/06/2021,Indonesia,23.5
05/06/2021,Indonesia,23.9
06/06/2021,Indonesia,21.2
07/06/2021,Indonesia,25.4
08/06/2021,Indonesia,22.8
09/06/2021,Indonesia,28.0
10/06/2021,Indonesia,32.3
11/06/2021,Indonesia,29.3
12/06/2021,Indonesia,27.1
13/06/2021,Indonesia,35.8
14/06/2021,Indonesia,29.7
15/06/2021,Indonesia,29.6
16/06/2021,Indonesia,36.1
17/06/2021,Indonesia,45.8
18/06/2021,Indonesia,47.2
19/06/2021,Indonesia,46.8
20/06/2021,Indonesia,49.9
21/06/2021,Indonesia,52.8
22/06/2021,Indonesia,49.6
23/06/2021,Indonesia,55.6
24/06/2021,Indonesia,74.7
25/06/2021,Indonesia,68.5
26/06/2021,Indonesia,76.6
27/06/2021,Indonesia,77.5
28/06/2021,Indonesia,75.1
29/06/2021,Indonesia,74.3
30/06/2021,Indonesia,79.2
01/07/2021,Indonesia,90.1
02/07/2021,Indonesia,93.8
03/07/2021,Indonesia,101.3
04/07/2021,Indonesia,98.8
05/07/2021,Indonesia,108.0
06/07/2021,Indonesia,113.2
07/07/2021,Indonesia,124.8
08/07/2021,Indonesia,139.4
09/07/2021,Indonesia,138.4
10/07/2021,Indonesia,127.4
11/07/2021,Indonesia,131.4
12/07/2021,Indonesia,146.7
13/07/2021,Indonesia,173.9
14/07/2021,Indonesia,197.9
15/07/2021,Indonesia,206.0
16/07/2021,Indonesia,196.0
17/07/2021,Indonesia,188.6
18/07/2021,Indonesia,162.3
19/07/2021,Indonesia,124.3
20/07/2021,Indonesia,139.1
21/07/2021,Indonesia,122.6
22/07/2021,Indonesia,179.7
23/07/2021,Indonesia,178.1
24/07/2021,Indonesia,164.8
25/07/2021,Indonesia,140.4
26/07/2021,Indonesia,102.5
27/07/2021,Indonesia,164.1
28/07/2021,Indonesia,173.5
29/07/2021,Indonesia,157.8
30/07/2021,Indonesia,149.4
31/07/2021,Indonesia,135.3
01/08/2021,Indonesia,111.6
02/08/2021,Indonesia,81.3
03/08/2021,Indonesia,123.0
04/08/2021,Indonesia,130.2
05/08/2021,Indonesia,129.8
06/08/2021,Indonesia,143.5
07/08/2021,Indonesia,115.3
08/08/2021,Indonesia,95.9
09/08/2021,Indonesia,75.2
10/08/2021,Indonesia,116.4
11/08/2021,Indonesia,111.2
12/08/2021,Indonesia,89.7
13/08/2021,Indonesia,111.8
14/08/2021,Indonesia,103.8
15/08/2021,Indonesia,75.5
16/08/2021,Indonesia,63.1
17/08/2021,Indonesia,75.3
18/08/2021,Indonesia,57.2
19/08/2021,Indonesia,80.0
20/08/2021,Indonesia,72.6
21/08/2021,Indonesia,60.8
22/08/2021,Indonesia,45.0
23/08/2021,Indonesia,34.9
24/08/2021,Indonesia,69.4
25/08/2021,Indonesia,67.8
26/08/2021,Indonesia,61.3
27/08/2021,Indonesia,45.8
28/08/2021,Indonesia,36.5
29/08/2021,Indonesia,27.0
30/08/2021,Indonesia,19.7
31/08/2021,Indonesia,38.2
01/09/2021,Indonesia,37.5
02/09/2021,Indonesia,32.5
03/09/2021,Indonesia,28.3
04/09/2021,Indonesia,24.4
05/09/2021,Indonesia,19.6
06/09/2021,Indonesia,16.0
07/09/2021,Indonesia,26.1
08/09/2021,Indonesia,24.4
09/09/2021,Indonesia,21.7
10/09/2021,Indonesia,19.5
11/09/2021,Indonesia,18.2
12/09/2021,Indonesia,13.7
13/09/2021,Indonesia,9.4
14/09/2021,Indonesia,15.0
15/09/2021,Indonesia,14.3
16/09/2021,Indonesia,11.4
17/09/2021,Indonesia,13.9
18/09/2021,Indonesia,12.3
19/09/2021,Indonesia,8.1
20/09/2021,Indonesia,7.0
21/09/2021,Indonesia,11.8
22/09/2021,Indonesia,9.9
23/09/2021,Indonesia,10.5
24/09/2021,Indonesia,9.3
25/09/2021,Indonesia,7.8
26/09/2021,Indonesia,6.4
27/09/2021,Indonesia,5.0
28/09/2021,Indonesia,7.5
29/09/2021,Indonesia,7.1
30/09/2021,Indonesia,6.1
01/10/2021,Indonesia,5.9
02/10/2021,Indonesia,5.1
03/10/2021,Indonesia,4.1
04/10/2021,Indonesia,3.3
05/10/2021,Indonesia,5.1
06/10/2021,Indonesia,5.4
07/10/2021,Indonesia,5.1
08/10/2021,Indonesia,5.0
09/10/2021,Indonesia,4.2
10/10/2021,Indonesia,3.2
11/10/2021,Indonesia,2.3
12/10/2021,Indonesia,4.6
13/10/2021,Indonesia,4.5
14/10/2021,Indonesia,3.8
15/10/2021,Indonesia,3.3
16/10/2021,Indonesia,3.6
17/10/2021,Indonesia,2.7
18/10/2021,Indonesia,2.3
19/10/2021,Indonesia,3.3
20/10/2021,Indonesia,3.3
21/10/2021,Indonesia,2.3
22/10/2021,Indonesia,2.8
23/10/2021,Indonesia,2.9
24/10/2021,Indonesia,2.3
25/10/2021,Indonesia,1.7
26/10/2021,Indonesia,2.2
27/10/2021,Indonesia,2.6
28/10/2021,Indonesia,2.6
29/10/2021,Indonesia,2.5
30/10/2021,Indonesia,2.3
31/10/2021,Indonesia,1.9
01/11/2021,Indonesia,1.5
02/11/2021,Indonesia,2.2
03/11/2021,Indonesia,2.9
04/11/2021,Indonesia,2.3
05/11/2021,Indonesia,1.9
06/11/2021,Indonesia,1.5
07/11/2021,Indonesia,1.6
08/11/2021,Indonesia,0.9
09/11/2021,Indonesia,1.6
10/11/2021,Indonesia,1.7
11/11/2021,Indonesia,1.6
12/11/2021,Indonesia,1.4
13/11/2021,Indonesia,1.3
14/11/2021,Indonesia,1.2
15/11/2021,Indonesia,0.8
16/11/2021,Indonesia,1.3
17/11/2021,Indonesia,1.9
18/11/2021,Indonesia,1.5
19/11/2021,Indonesia,1.3
20/11/2021,Indonesia,1.4
21/11/2021,Indonesia,1.1
22/11/2021,Indonesia,0.7
23/11/2021,Indonesia,1.4
24/11/2021,Indonesia,1.6
25/11/2021,Indonesia,1.4
26/11/2021,Indonesia,1.6
27/11/2021,Indonesia,1.5
28/11/2021,Indonesia,1.0
29/11/2021,Indonesia,0.6
30/11/2021,Indonesia,1.1
01/12/2021,Indonesia,1.0
02/12/2021,Indonesia,1.1
03/12/2021,Indonesia,0.9
04/12/2021,Indonesia,0.9
05/12/2021,Indonesia,0.7
06/12/2021,Indonesia,0.5
07/12/2021,Indonesia,0.9
08/12/2021,Indonesia,1.0
09/12/2021,Indonesia,0.8
10/12/2021,Indonesia,0.7
11/12/2021,Indonesia,0.8
12/12/2021,Indonesia,0.6
13/12/2021,Indonesia,0.4
14/12/2021,Indonesia,0.7
15/12/2021,Indonesia,0.7
16/12/2021,Indonesia,0.8
17/12/2021,Indonesia,1.1
18/12/2021,Indonesia,0.8
19/12/2021,Indonesia,0.6
20/12/2021,Indonesia,0.5
21/12/2021,Indonesia,0.8
22/12/2021,Indonesia,0.7
23/12/2021,Indonesia,0.5
24/12/2021,Indonesia,0.7
25/12/2021,Indonesia,0.9
26/12/2021,Indonesia,0.3
27/12/2021,Indonesia,0.4
28/12/2021,Indonesia,1.0
29/12/2021,Indonesia,0.7
30/12/2021,Indonesia,0.7
31/12/2021,Indonesia,0.7
01/01/2022,Indonesia,1.0
02/01/2022,Indonesia,0.6
03/01/2022,Indonesia,1.0
04/01/2022,Indonesia,1.1
05/01/2022,Indonesia,1.5
06/01/2022,Indonesia,1.9
07/01/2022,Indonesia,1.9
08/01/2022,Indonesia,1.7
09/01/2022,Indonesia,1.9
10/01/2022,Indonesia,1.6
11/01/2022,Indonesia,2.9
12/01/2022,Indonesia,2.3
13/01/2022,Indonesia,2.9
14/01/2022,Indonesia,3.1
15/01/2022,Indonesia,3.8
16/01/2022,Indonesia,3.1
17/01/2022,Indonesia,2.8
18/01/2022,Indonesia,4.9
19/01/2022,Indonesia,6.3
20/01/2022,Indonesia,7.7
21/01/2022,Indonesia,9.5
22/01/2022,Indonesia,11.6
23/01/2022,Indonesia,10.6
24/01/2022,Indonesia,10.6
25/01/2022,Indonesia,17.7
26/01/2022,Indonesia,25.4
27/01/2022,Indonesia,29.3
28/01/2022,Indonesia,36.0
29/01/2022,Indonesia,42.1
30/01/2022,Indonesia,45.1
31/01/2022,Indonesia,37.0
01/02/2022,Indonesia,58.2
02/02/2022,Indonesia,65.0
03/02/2022,Indonesia,98.7
04/02/2022,Indonesia,116.9
05/02/2022,Indonesia,122.4
06/02/2022,Indonesia,130.9
07/02/2022,Indonesia,94.8
08/02/2022,Indonesia,136.1
09/02/2022,Indonesia,170.0
10/02/2022,Indonesia,147.4
11/02/2022,Indonesia,147.0
12/02/2022,Indonesia,200.4
13/02/2022,Indonesia,161.6
14/02/2022,Indonesia,132.5
15/02/2022,Indonesia,207.1
16/02/2022,Indonesia,234.9
17/02/2022,Indonesia,232.1
18/02/2022,Indonesia,216.5
19/02/2022,Indonesia,215.5
20/02/2022,Indonesia,176.0
21/02/2022,Indonesia,124.9
22/02/2022,Indonesia,208.7
23/02/2022,Indonesia,223.2
24/02/2022,Indonesia,208.4
25/02/2022,Indonesia,179.5
26/02/2022,Indonesia,169.3
27/02/2022,Indonesia,127.0
28/02/2022,Indonesia,90.9
01/03/2022,Indonesia,89.8
02/03/2022,Indonesia,148.5
03/03/2022,Indonesia,135.2
04/03/2022,Indonesia,95.6
05/03/2022,Indonesia,109.5
06/03/2022,Indonesia,90.3
07/03/2022,Indonesia,77.6
08/03/2022,Indonesia,109.4
09/03/2022,Indonesia,95.6
10/03/2022,Indonesia,77.4
11/03/2022,Indonesia,58.5
12/03/2022,Indonesia,54.1
13/03/2022,Indonesia,42.1
14/03/2022,Indonesia,35.0
15/03/2022,Indonesia,52.3
16/03/2022,Indonesia,47.3
17/03/2022,Indonesia,41.9
18/03/2022,Indonesia,34.6
19/03/2022,Indonesia,28.9
20/03/2022,Indonesia,21.5
21/03/2022,Indonesia,17.1
22/03/2022,Indonesia,27.1
23/03/2022,Indonesia,23.1
24/03/2022,Indonesia,21.1
25/03/2022,Indonesia,17.6
26/03/2022,Indonesia,15.2
27/03/2022,Indonesia,11.2
28/03/2022,Indonesia,10.2
29/03/2022,Indonesia,14.1
30/03/2022,Indonesia,13.9
31/03/2022,Indonesia,12.1
01/04/2022,Indonesia,10.6
02/04/2022,Indonesia,8.3
03/04/2022,Indonesia,7.0
04/04/2022,Indonesia,6.0
05/04/2022,Indonesia,8.3
06/04/2022,Indonesia,8.7
07/04/2022,Indonesia,7.6
08/04/2022,Indonesia,6.4
09/04/2022,Indonesia,5.3
10/04/2022,Indonesia,3.9
11/04/2022,Indonesia,4.3
12/04/2022,Indonesia,5.3
13/04/2022,Indonesia,5.6
14/04/2022,Indonesia,3.0
15/04/2022,Indonesia,3.3
16/04/2022,Indonesia,2.2
17/04/2022,Indonesia,2.2
18/04/2022,Indonesia,2.0
19/04/2022,Indonesia,3.0
20/04/2022,Indonesia,2.7
21/04/2022,Indonesia,2.1
22/04/2022,Indonesia,2.4
23/04/2022,Indonesia,1.9
24/04/2022,Indonesia,1.4
25/04/2022,Indonesia,1.2
26/04/2022,Indonesia,2.1
27/04/2022,Indonesia,2.2
28/04/2022,Indonesia,1.5
29/04/2022,Indonesia,1.4
30/04/2022,Indonesia,1.2
01/05/2022,Indonesia,0.9
02/05/2022,Indonesia,0.6
03/05/2022,Indonesia,0.4
04/05/2022,Indonesia,0.6
05/05/2022,Indonesia,0.9
06/05/2022,Indonesia,0.9
07/05/2022,Indonesia,0.8
08/05/2022,Indonesia,0.8
09/05/2022,Indonesia,0.9
10/05/2022,Indonesia,1.7
11/05/2022,Indonesia,1.5
12/05/2022,Indonesia,1.2
13/05/2022,Indonesia,1.2
14/05/2022,Indonesia,1.1
15/05/2022,Indonesia,0.9
16/05/2022,Indonesia,0.7
17/05/2022,Indonesia,0.9
18/05/2022,Indonesia,1.2
19/05/2022,Indonesia,1.2
20/05/2022,Indonesia,0.9
21/05/2022,Indonesia,1.0
22/05/2022,Indonesia,0.8
23/05/2022,Indonesia,0.6
24/05/2022,Indonesia,1.3
25/05/2022,Indonesia,1.1
26/05/2022,Indonesia,0.9
27/05/2022,Indonesia,0.8
28/05/2022,Indonesia,1.0
29/05/2022,Indonesia,0.9
30/05/2022,Indonesia,0.8
31/05/2022,Indonesia,1.2
01/06/2022,Indonesia,1.3
02/06/2022,Indonesia,1.1
03/06/2022,Indonesia,1.4
04/06/2022,Indonesia,1.4
05/06/2022,Indonesia,1.4
06/06/2022,Indonesia,1.2
07/06/2022,Indonesia,1.9
08/06/2022,Indonesia,1.9
09/06/2022,Indonesia,2.0
10/06/2022,Indonesia,2.3
11/06/2022,Indonesia,2.1
12/06/2022,Indonesia,2.0
13/06/2022,Indonesia,2.1
14/06/2022,Indonesia,3.4
15/06/2022,Indonesia,4.5
16/06/2022,Indonesia,4.3
17/06/2022,Indonesia,4.4
18/06/2022,Indonesia,4.6
19/06/2022,Indonesia,4.2
20/06/2022,Indonesia,4.3
21/06/2022,Indonesia,6.1
22/06/2022,Indonesia,7.2
23/06/2022,Indonesia,6.9
24/06/2022,Indonesia,7.5
25/06/2022,Indonesia,6.6
26/06/2022,Indonesia,6.3
27/06/2022,Indonesia,5.2
28/06/2022,Indonesia,7.9
29/06/2022,Indonesia,7.8
30/06/2022,Indonesia,8.2
01/07/2022,Indonesia,7.4
